code,titlemerge
f.6022,ECG_during_exercise_duration
f.6023,Description_of_exercise_protocol_recommended
f.6024,Program_category
f.6025,Fitness_test_results_including_ECG_data
f.6032,Maximum_workload_during_fitness_test
f.6033,Maximum_heart_rate_during_fitness_test
f.6034,Target_heart_rate_achieved
f.6038,Number_of_trend_entries
f.6039,Duration_of_fitness_test
f.6070,OCT_measured_(right)
f.6071,Duration_at_which_OCT_screen_shown_(right)
f.6072,OCT_measured_(left)
f.6073,Duration_at_which_OCT_screen_shown_(left)
f.6074,Glasses_worn/required_(right)
f.6075,Glasses_worn/required_(left)
f.6119,Which_eye(s)_affected_by_glaucoma
f.6138,Qualifications
f.6139,Gas_or_solid-fuel_cooking/heating
f.6140,Heating_type(s)_in_home
f.6141,How_are_people_in_household_related_to_participant
f.6142,Current_employment_status
f.6143,Transport_type_for_commuting_to_job_workplace
f.6144,Never_eat_eggs_dairy_wheat_sugar
f.6145,Illness_injury_bereavement_stress_in_last_2_years
f.6146,Attendance/disability/mobility_allowance
f.6147,Reason_for_glasses/contact_lenses
f.6148,Eye_problems/disorders
f.6149,Mouth/teeth_dental_problems
f.6150,Vascular/heart_problems_diagnosed_by_doctor
f.6151,Fractured_bone_site(s)
f.6152,Blood_clot_DVT_bronchitis_emphysema_asthma_rhinitis_eczema_allergy_diagnosed_by_doctor
f.6153,Medication_for_cholesterol_blood_pressure_diabetes_or_take_exogenous_hormones
f.6154,Medication_for_pain_relief_constipation_heartburn
f.6155,Vitamin_and_mineral_supplements
f.6156,Manic/hyper_symptoms
f.6157,Why_stopped_smoking
f.6158,Why_reduced_smoking
f.6159,Pain_type(s)_experienced_in_last_month
f.6160,Leisure/social_activities
f.6162,Types_of_transport_used_(excluding_work)
f.6164,Types_of_physical_activity_in_last_4_weeks
f.6177,Medication_for_cholesterol_blood_pressure_or_diabetes
f.6179,Mineral_and_other_dietary_supplements
f.6183,Number_of_cigarettes_previously_smoked_daily_(current_cigar/pipe_smokers)
f.6194,Age_stopped_smoking_cigarettes_(current_cigar/pipe_or_previous_cigarette_smoker)
f.6205,Which_eye(s)_affected_by_strabismus_(squint)
f.6218,Impedance_of_whole_body_manual_entry
f.6219,Impedance_of_leg_manual_entry_(right)
f.6220,Impedance_of_leg_manual_entry_(left)
f.6221,Impedance_of_arm_manual_entry_(right)
f.6222,Impedance_of_arm_manual_entry_(left)
f.6312,Value_entered
f.6332,Item_selected_for_each_puzzle
f.6333,Duration_spent_answering_each_puzzle
f.6334,Screen_layout
f.6348,Duration_to_complete_numeric_path_(trail_#1)
f.6349,Total_errors_traversing_numeric_path_(trail_#1)
f.6350,Duration_to_complete_alphanumeric_path_(trail_#2)
f.6351,Total_errors_traversing_alphanumeric_path_(trail_#2)
f.6362,First_code_array_presented
f.6373,Number_of_puzzles_correctly_solved
f.6374,Number_of_puzzles_viewed
f.6383,Number_of_puzzles_attempted
f.6448,"Word_associated_with_\huge\"""""
f.6459,"Word_associated_with_\happy\"""""
f.6470,"Word_associated_with_\tattered\"""""
f.6481,"Word_associated_with_\old\"""""
f.6492,"Word_associated_with_\long\"""""
f.6503,"Word_associated_with_\red\"""""
f.6514,"Word_associated_with_\sulking\"""""
f.6525,"Word_associated_with_\pretty\"""""
f.6536,"Word_associated_with_\tiny\"""""
f.6547,"Word_associated_with_\new\"""""
f.6671,Number_of_antibiotics_taken_in_last_3_months
f.6770,Errors_before_selecting_correct_item_in_numeric_path_(trail_#1)
f.6771,Errors_before_selecting_correct_item_in_alphanumeric_path_(trail_#2)
f.6772,Interval_between_previous_point_and_current_one_in_numeric_path_(trail_#1)
f.6773,Interval_between_previous_point_and_current_one_in_alphanumeric_path_(trail_#2)
f.10004,Medication_for_pain_relief_constipation_heartburn_(pilot)
f.10005,Medication_for_smoking_cessation_constipation_heartburn_allergies_(pilot)
f.10006,Mouth/teeth_dental_problems_(pilot)
f.10007,Vitamin_and_mineral_supplements_(pilot)
f.10016,Regular_use_of_hands-free_device/speakerphone_with_mobile_phone_(pilot)
f.10105,Internet_user_(pilot)
f.10114,Willing_to_be_contacted_by_email_(pilot)
f.10115,Why_stopped_smoking_(pilot)
f.10132,Type_of_progestan-only_oral_contraceptive_used_(pilot)
f.10133,Number_of_columns_displayed_in_round_(pilot)
f.10134,Number_of_rows_displayed_in_round_(pilot)
f.10136,Number_of_correct_matches_in_round_(pilot)
f.10137,Number_of_incorrect_matches_in_round_(pilot)
f.10138,Time_to_complete_round_(pilot)
f.10139,Index_for_card_A_in_round_(pilot)
f.10140,Index_for_card_B_in_round_(pilot)
f.10141,Number_of_times_snap-button_pressed_(pilot)
f.10142,Number_of_columns_displayed_(pilot)
f.10143,Number_of_rows_displayed_(pilot)
f.10144,Time_taken_to_complete_lights_test_(pilot)
f.10145,Pattern_of_lights_displayed_(pilot)
f.10146,Pattern_of_lights_as_remembered_(pilot)
f.10147,Duration_to_first_press_of_snap-button_in_each_round_(pilot)
f.10241,Touchscreen_duration_(pilot)
f.10609,Words_answer_array_(pilot)
f.10610,Word_count_(pilot)
f.10612,Number_of_words_beginning_with_'S'_(pilot)
f.10691,Result_ranking_(pilot)
f.10693,Acceptability_of_each_blow_result_(pilot)
f.10694,Forced_vital_capacity_(FVC)_(pilot)
f.10695,Forced_expiratory_volume_in_1-second_(FEV1)_(pilot)
f.10696,Peak_expiratory_flow_(PEF)_(pilot)
f.10697,Data_points_for_blow_(pilot)
f.10711,Spirometry_method_(pilot)
f.10714,Spirometry_device_serial_number_(pilot)
f.10717,Number_of_measurements_made_(pilot)
f.10721,Illness_injury_bereavement_stress_in_last_2_years_(pilot)
f.10722,Qualifications_(pilot)
f.10723,Vitamin_supplements_(pilot)
f.10740,Frequency_of_friend/family_visits_(pilot)
f.10749,Time_using_mobile_phone_in_last_3_months_(pilot)
f.10767,Spread_type_(pilot)
f.10776,Bread_type/intake_(pilot)
f.10793,Hearing_difficulty/problems_(pilot)
f.10818,Reason_for_reducing_amount_of_alcohol_drunk_(pilot)
f.10827,Ever_stopped_smoking_for_6+_months_(pilot)
f.10844,Gestational_diabetes_only_(pilot)
f.10853,Reason_former_drinker_stopped_drinking_alcohol_(pilot)
f.10854,Other_dietary_supplements_(pilot)
f.10855,Never_eat_eggs_dairy_wheat_sugar_(pilot)
f.10860,Gas_or_solid-fuel_cooking/heating_(pilot)
f.10877,Average_total_household_income_before_tax_(pilot)
f.10886,Difference_in_mobile_phone_use_compared_to_one_year_previously_(pilot)
f.10895,Light_smokers_at_least_100_smokes_in_lifetime_(pilot)
f.10912,Variation_in_diet_(pilot)
f.10953,Duration_of_walks_(pilot)
f.10962,Duration_of_moderate_physical_activity_(pilot)
f.10971,Duration_of_vigorous_physical_activity_(pilot)
f.12139,Believed_safe_to_perform_brain_MRI_scan
f.12140,Believed_safe_to_perform_abdominal_MRI_scan
f.12141,Believed_safe_to_perform_DXA_scan
f.12143,Weight_(pre-imaging)
f.12144,Height
f.12148,Number_of_imaging_stages_blocked_at_screening
f.12187,Brain_MRI_measuring_method
f.12188,Operator_indicated_brain_MRI_measurement_completed
f.12223,Abdominal_MRI_measuring_method
f.12224,Abdominal_MRI_measurement_completed
f.12253,DXA_measuring_method
f.12254,DXA_measurement_completed
f.12291,Carotid_ultrasound_measuring_method
f.12292,Carotid_ultrasound_measurement_completed
f.12323,12-lead_ECG_measuring_method
f.12336,Ventricular_rate
f.12338,P_duration
f.12340,QRS_duration
f.12624,Identifier_for_blood_pressure_device
f.12651,Duration_of_eprime_test
f.12653,ECG_automated_diagnoses
f.12654,Number_of_automated_diagnostic_comments_recorded_during_12-lead_ECG
f.12657,Suspicious_flag_for_12-lead_ECG
f.12658,Identifier_for_12-lead_ECG_device
f.12671,PWA_start_time
f.12673,Heart_rate_during_PWA
f.12674,Systolic_brachial_blood_pressure_during_PWA
f.12675,Diastolic_brachial_blood_pressure_during_PWA
f.12676,Peripheral_pulse_pressure_during_PWA
f.12677,Central_systolic_blood_pressure_during_PWA
f.12678,Central_pulse_pressure_during_PWA
f.12679,Number_of_beats_in_waveform_average_for_PWA
f.12680,Central_augmentation_pressure_during_PWA
f.12681,Augmentation_index_for_PWA
f.12682,Cardiac_output_during_PWA
f.12683,End_systolic_pressure_during_PWA
f.12684,End_systolic_pressure_index_during_PWA
f.12685,Total_peripheral_resistance_during_PWA
f.12686,Stroke_volume_during_PWA
f.12687,Mean_arterial_pressure_during_PWA
f.12688,Vicorder_trace
f.12695,Blood_pressure_test_start_time
f.12697,Systolic_brachial_blood_pressure
f.12698,Diastolic_brachial_blood_pressure
f.12699,Number_of_PWA_tests_performed
f.12700,Vicorder_results_plausible
f.12702,Cardiac_index_during_PWA
f.12706,Eprime_error_flag
f.20001,Cancer_code_self-reported
f.20002,Non-cancer_illness_code_self-reported
f.20003,Treatment/medication_code
f.20004,Operation_code
f.20005,Email_access
f.20006,Interpolated_Year_when_cancer_first_diagnosed
f.20007,Interpolated_Age_of_participant_when_cancer_first_diagnosed
f.20008,Interpolated_Year_when_non-cancer_illness_first_diagnosed
f.20009,Interpolated_Age_of_participant_when_non-cancer_illness_first_diagnosed
f.20010,Interpolated_Year_when_operation_took_place
f.20011,Interpolated_Age_of_participant_when_operation_took_place
f.20012,Method_of_recording_time_when_cancer_first_diagnosed
f.20013,Method_of_recording_time_when_non-cancer_illness_first_diagnosed
f.20014,Method_of_recording_time_when_operation_occurred
f.20015,Sitting_height
f.20016,Fluid_intelligence_score
f.20018,Prospective_memory_result
f.20019,Speech-reception-threshold_(SRT)_estimate_(left)
f.20021,Speech-reception-threshold_(SRT)_estimate_(right)
f.20022,Birth_weight
f.20023,Mean_time_to_correctly_identify_matches
f.20025,Time_saliva_sample_collected
f.20031,Acceptability_of_each_blow_result_(text)
f.20032,Acceptability_of_each_blow_result_(text)_(pilot)
f.20033,Home_location_at_assessment_east_co-ordinate
f.20034,Home_location_at_assessment_north_co-ordinate
f.20035,Time_urine_sample_collected
f.20041,Reason_for_skipping_weight
f.20042,Reason_for_skipping_spirometry
f.20043,Reason_for_skipping_grip_strength_(right)
f.20044,Reason_for_skipping_grip_strength_(left)
f.20045,Reason_for_skipping_waist
f.20046,Reason_for_skipping_hip_measurement
f.20047,Reason_for_skipping_standing_height
f.20048,Reason_for_skipping_sitting_height
f.20049,Blood_sample_#_note_contents
f.20050,Reason_blood_sampling_not_attempted
f.20051,Reason_for_skipping_arterial_stiffness
f.20052,Reason_for_skipping_refractometry_(left)
f.20053,Reason_for_skipping_IOP_(right)
f.20054,Reason_for_skipping_IOP_(left)
f.20055,Reason_for_skipping_refractometry_(right)
f.20056,Reason_for_skipping_visual_acuity_(right)
f.20057,Reason_for_skipping_visual_acuity_(left)
f.20058,Reason_for_skipping_ECG
f.20059,Reason_ECG_not_completed
f.20060,Reason_at-rest_ECG_performed_without_bicycle
f.20061,Reason_for_skipping_OCT_(right)
f.20062,Reason_for_skipping_OCT_(left)
f.20071,Reason_no_saliva_sample_collected
f.20072,Reason_no_urine_sample_collected
f.20074,Home_location_at_assessment_east_co-ordinate_(rounded)
f.20075,Home_location_at_assessment_north_co-ordinate_(rounded)
f.20077,Number_of_diet_questionnaires_completed
f.20078,When_diet_questionnaire_completion_requested
f.20079,Day-of-week_questionnaire_completion_requested
f.20080,Day-of-week_questionnaire_completed
f.20081,Hour-of-day_questionnaire_completed
f.20082,Duration_of_questionnaire
f.20083,Delay_between_questionnaire_request_and_completion
f.20084,Vitamin_and/or_mineral_supplement_use
f.20085,Reason_for_not_eating_or_drinking_normally
f.20086,Type_of_special_diet_followed
f.20087,Types_of_spread_used_on_bread/crackers
f.20088,Types_of_spreads/sauces_consumed
f.20089,Type_of_meals_eaten
f.20090,Type_of_fat/oil_used_in_cooking
f.20091,Type_of_sliced_bread_eaten
f.20092,Type_of_baguette_eaten
f.20093,Type_of_large_bap_eaten
f.20094,Type_of_bread_roll_eaten
f.20095,Size_of_white_wine_glass_drunk
f.20096,Size_of_red_wine_glass_drunk
f.20097,Size_of_rose_wine_glass_drunk
f.20098,Thickness_of_butter/margarine_spread_on_sliced_bread
f.20099,Thickness_of_butter/margarine_spread_on_baguettes
f.20100,Thickness_of_butter/margarine_spread_on_large_baps
f.20101,Thickness_of_butter/margarine_spread_on_bread_rolls
f.20102,Thickness_of_butter/margarine_spread_on_crackers/crispbreads
f.20103,Thickness_of_butter/margarine_spread_on_oatcakes
f.20104,Thickness_of_butter/margarine_spread_on_other_bread
f.20105,Liquid_used_to_make_porridge
f.20106,Type_of_yogurt_eaten
f.20107,Illnesses_of_father
f.20108,Ingredients_in_canned_soup
f.20109,Ingredients_in_homemade_soup
f.20110,Illnesses_of_mother
f.20111,Illnesses_of_siblings
f.20112,Illnesses_of_adopted_father
f.20113,Illnesses_of_adopted_mother
f.20114,Illnesses_of_adopted_siblings
f.20115,Country_of_Birth_(non-UK_origin)
f.20116,Smoking_status
f.20117,Alcohol_drinker_status
f.20118,Home_area_population_density_urban_or_rural
f.20119,Current_employment_status_corrected
f.20121,Cascot_confidence_score
f.20122,Bipolar_disorder_status
f.20123,Single_episode_of_probable_major_depression
f.20124,Probable_recurrent_major_depression_(moderate)
f.20125,Probable_recurrent_major_depression_(severe)
f.20126,Bipolar_and_major_depression_status
f.20127,Neuroticism_score
f.20128,Number_of_fluid_intelligence_questions_attempted_within_time_limit
f.20129,Number_of_columns_displayed_in_round
f.20130,Number_of_rows_displayed_in_round
f.20131,Number_of_correct_matches_in_round
f.20132,Number_of_incorrect_matches_in_round
f.20133,Time_to_complete_round
f.20134,When_pairs_test_completed
f.20135,When_fluid_intelligence_test_completed
f.20136,When_trail_making_test_completed
f.20137,When_symbol_digit_substitution_test_completed
f.20138,When_numeric_memory_test_completed
f.20140,When_device_described
f.20147,Errors_before_selecting_correct_item_in_numeric_path_(trail_#1)
f.20148,Errors_before_selecting_correct_item_in_alphanumeric_path_(trail_#2)
f.20149,Interval_between_previous_point_and_current_one_in_numeric_path_(trail_#1)
f.20150,Forced_expiratory_volume_in_1-second_(FEV1)_Best_measure
f.20151,Forced_vital_capacity_(FVC)_Best_measure
f.20152,Reproduciblity_of_spirometry_measurement_using_ERS/ATS_criteria
f.20153,Forced_expiratory_volume_in_1-second_(FEV1)_predicted
f.20154,Forced_expiratory_volume_in_1-second_(FEV1)_predicted_percentage
f.20155,Interval_between_previous_point_and_current_one_in_alphanumeric_path_(trail_#2)
f.20156,Duration_to_complete_numeric_path_(trail_#1)
f.20157,Duration_to_complete_alphanumeric_path_(trail_#2)
f.20158,DXA_images
f.20159,Number_of_symbol_digit_matches_made_correctly
f.20160,Ever_smoked
f.20161,Pack_years_of_smoking
f.20162,Pack_years_adult_smoking_as_proportion_of_life_span_exposed_to_smoking
f.20165,FI1_:_numeric_addition_test
f.20167,FI2_:_identify_largest_number
f.20169,FI3_:_word_interpolation
f.20171,FI4_:_positional_arithmetic
f.20173,FI5_:_family_relationship_calculation
f.20175,FI6_:_conditional_arithmetic
f.20177,FI7_:_synonym
f.20179,FI8_:_chained_arithmetic
f.20181,FI9_:_concept_interpolation
f.20183,FI10_:_arithmetic_sequence_recognition
f.20185,FI11_:_antonym
f.20187,FI12_:_square_sequence_recognition
f.20189,FI13_:_subset_inclusion_logic
f.20191,Fluid_intelligence_score
f.20193,FI14_:_alphanumeric_substitution
f.20195,Number_of_symbol_digit_matches_attempted
f.20196,First_code_array_presented
f.20197,Number_of_word_pairs_correctly_associated
f.20198,Test_array_presented
f.20199,Antibiotic_codes_for_last_3_months
f.20200,Values_wanted
f.20201,Dixon_technique_for_internal_fat_DICOM
f.20202,Pancreatic_fat_DICOM
f.20203,Liver_images_gradient_echo_DICOM
f.20204,Liver_Imaging_T1_ShMoLLI_DICOM
f.20205,ECG_datasets
f.20206,Measurements_of_pancreas_volume_DICOM
f.20207,Scout_images_for_heart_MRI_DICOM
f.20208,Long_axis_heart_images_DICOM
f.20209,Short_axis_heart_images_DICOM
f.20210,Aortic_distensibilty_images_DICOM
f.20211,Cine_tagging_images_DICOM
f.20212,Left_ventricular_outflow_tract_images_DICOM
f.20213,Blood_flow_images_DICOM
f.20214,Experimental_shMOLLI_sequence_images_DICOM
f.20215,Scout_images_for_brain_scans_DICOM
f.20216,T1_structural_brain_images_DICOM
f.20217,Functional_brain_images_task_DICOM
f.20218,Multiband_diffusion_brain_images_DICOM
f.20219,Susceptibility_weighted_brain_images_DICOM
f.20220,T2_FLAIR_structural_brain_images_DICOM
f.20221,T2/PD_brain_images_DICOM
f.20222,Carotid_artery_ultrasound_image_(left)
f.20223,Carotid_artery_ultrasound_image_(right)
f.20224,Phoenix_DICOM
f.20225,Functional_brain_images_resting_DICOM
f.20226,Carotid_artery_ultrasound_report
f.20227,Functional_brain_images_resting_NIFTI
f.20229,Values_entered
f.20230,Duration_to_entering_value
f.20240,Maximum_digits_remembered_correctly
f.20241,Raw_carotid_device_data
f.20242,Fluid_intelligence_completion_status
f.20244,Pairs_matching_completion_status
f.20245,Symbol_digit_completion_status
f.20246,Trail_making_completion_status
f.20247,Total_errors_traversing_numeric_path_(trail_#1)
f.20248,Total_errors_traversing_alphanumeric_path_(trail_#2)
f.20249,Functional_brain_images_task_NIFTI
f.20250,Multiband_diffusion_brain_images_NIFTI
f.20251,Susceptibility_weighted_brain_images_NIFTI
f.20252,T1_structural_brain_images_NIFTI
f.20253,T2_FLAIR_structural_brain_images_NIFTI
f.20254,Liver_images_IDEAL_protocol_DICOM
f.20255,Spirometry_QC_measure
f.20256,Forced_expiratory_volume_in_1-second_(FEV1)_Z-score
f.20257,Forced_vital_capacity_(FVC)_Z-score
f.20258,FEV1/_FVC_ratio_Z-score
f.20259,Pancreas_Images_ShMoLLI_DICOM
f.20260,Pancreas_Images_gradient_echo_DICOM
f.20261,avMSE
f.20262,Myopia_diagnosis
f.20263,T1_surface_model_files_and_additional_structural_segmentations
f.20277,Job_code_at_visit
f.20400,Date_of_completing_mental_health_questionnaire
f.20401,Ever_addicted_to_any_substance_or_behaviour
f.20403,Amount_of_alcohol_drunk_on_a_typical_drinking_day
f.20404,Ever_physically_dependent_on_alcohol
f.20405,Ever_had_known_person_concerned_about_or_recommend_reduction_of_alcohol_consumption
f.20406,Ever_addicted_to_alcohol
f.20407,Frequency_of_failure_to_fulfil_normal_expectations_due_to_drinking_alcohol_in_last_year
f.20408,Frequency_of_memory_loss_due_to_drinking_alcohol_in_last_year
f.20409,Frequency_of_feeling_guilt_or_remorse_after_drinking_alcohol_in_last_year
f.20410,Age_when_known_person_last_commented_about_drinking_habits
f.20411,Ever_been_injured_or_injured_someone_else_through_drinking_alcohol
f.20412,Frequency_of_needing_morning_drink_of_alcohol_after_heavy_drinking_session_in_last_year
